state,constituency,candidate_name,party,num_votes,total_votes,perc_votes,rank,won
Andhra Pradesh,Eluru,PALIPE MYARIO,Independent,146,161511,0.0009,9,0
Andhra Pradesh,Gopalapuram,Venkatrao Talari,Yuvajana Sramika Rythu Congress Party,111785,199464,0.5604,1,1
Andhra Pradesh,Gopalapuram,Muppidi Venkateswara Rao,Telugu Desam,74324,199464,0.3726,2,0
Andhra Pradesh,Gopalapuram,Sirra Bharatha Rao,Bahujan Samaj Party,5882,199464,0.0295,3,0
Andhra Pradesh,Gopalapuram,NOTA,None of the Above,3998,199464,0.02,4,0
Andhra Pradesh,Gopalapuram,Nuthalapati M.Vara Prasad,Indian National Congress,1597,199464,0.008,5,0
Andhra Pradesh,Gopalapuram,Dunna Suman Babu,Bharatiya Janata Party,967,199464,0.0048,6,0
Andhra Pradesh,Gopalapuram,Marapatla Srinivasarao,Independent,472,199464,0.0024,7,0
Andhra Pradesh,Gopalapuram,Irlapati Praveen Kumar,Mundadugu Praja Party,439,199464,0.0022,8,0
Andhra Pradesh,Polavaram,TELLAM BALA RAJU,Yuvajana Sramika Rythu Congress Party,110523,213311,0.5181,1,1
Andhra Pradesh,Polavaram,BORAGAM SRINIVASULU,Telugu Desam,68453,213311,0.3209,2,0
Andhra Pradesh,Polavaram,CHIRRI BALARAJU,Janasena Party,13378,213311,0.0627,3,0
Andhra Pradesh,Polavaram,KANITHI RAMA CHANDRA SEKHAR @ CHANDRA SEKHAR,Indian National Congress,6647,213311,0.0312,4,0
Andhra Pradesh,Polavaram,NOTA,None of the Above,6004,213311,0.0281,5,0
Andhra Pradesh,Polavaram,DHARMULA SURESH,Independent,3991,213311,0.0187,6,0
Andhra Pradesh,Polavaram,BORAGAM VENKATA LAKSHMI,Bharatiya Janata Party,1119,213311,0.0052,7,0
Andhra Pradesh,Polavaram,SUNNAM SOMA RAJU,Independent,1018,213311,0.0048,8,0
Andhra Pradesh,Polavaram,KAKA NAGAMANI,Independent,718,213311,0.0034,9,0
Andhra Pradesh,Polavaram,MADAKAM VENKATESWARAO,All India Forward Bloc,553,213311,0.0026,10,0
Andhra Pradesh,Polavaram,ANANDA RAO GAJJALA,Nava Samaj Party,524,213311,0.0025,11,0
Andhra Pradesh,Polavaram,KAKA JAYA PRAVEEN KUMAR,India Praja Bandhu Party,383,213311,0.0018,12,0
Andhra Pradesh,Chintalapudi,VUNNAMATLA RAKADA ELIZA,Yuvajana Sramika Rythu Congress Party,115755,216232,0.5353,1,1
Andhra Pradesh,Chintalapudi,KARRA RAJARAO,Telugu Desam,79580,216232,0.368,2,0
Andhra Pradesh,Chintalapudi,MEKA ESWARIAH,Janasena Party,11739,216232,0.0543,3,0
Andhra Pradesh,Chintalapudi,MARUMUDI THOMAS,Indian National Congress,3647,216232,0.0169,4,0
Andhra Pradesh,Chintalapudi,NOTA,None of the Above,3477,216232,0.0161,5,0
Andhra Pradesh,Chintalapudi,CHOWTAPALLI VIKRAM KISHORE,Bharatiya Janata Party,965,216232,0.0045,6,0
Andhra Pradesh,Chintalapudi,SONGA KARTHEEK,Independent,356,216232,0.0016,7,0
Andhra Pradesh,Chintalapudi,SIMHACHALAM POTLURI,Pyramid Party of India,200,216232,0.0009,8,0
Andhra Pradesh,Chintalapudi,NALLAMELLI SANKARA RAO,Independent,196,216232,0.0009,9,0
Andhra Pradesh,Chintalapudi,KALI LAKSHMANARAJU,Independent,166,216232,0.0008,10,0
Andhra Pradesh,Chintalapudi,KALAPALA PRASAD,Independent,151,216232,0.0007,11,0
Andhra Pradesh,Tiruvuru,Kokkiligadda Rakshana Nidhi,Yuvajana Sramika Rythu Congress Party,89118,175682,0.5073,1,1
Andhra Pradesh,Tiruvuru,Kothapalli Samuel Jawahar,Telugu Desam,78283,175682,0.4456,2,0
Andhra Pradesh,Tiruvuru,Namburi Srinivasa Rao,Bahujan Samaj Party,3320,175682,0.0189,3,0
Andhra Pradesh,Tiruvuru,Rajiv Ratan Parasa,Indian National Congress,1866,175682,0.0106,4,0
Andhra Pradesh,Tiruvuru,NOTA,None of the Above,1749,175682,0.01,5,0
Andhra Pradesh,Tiruvuru,Kolikapogu Venkata Rao,Independent,381,175682,0.0022,6,0
Andhra Pradesh,Tiruvuru,POLE SANTHI,Bharatiya Janata Party,361,175682,0.0021,7,0
Andhra Pradesh,Tiruvuru,Dubbaku Sudhakar,Republican Party of India (A),147,175682,0.0008,8,0
Andhra Pradesh,Tiruvuru,Kallepalli Tulasamma,Independent,146,175682,0.0008,9,0
Andhra Pradesh,Tiruvuru,Mekala Nagaraju,Mundadugu Praja Party,81,175682,0.0005,10,0
Andhra Pradesh,Tiruvuru,Kokkeragada Venkateswara Rao,Independent,94,175682,0.0005,11,0
Andhra Pradesh,Tiruvuru,Badugu Kranthi Kumar,Pyramid Party of India,65,175682,0.0004,12,0
Andhra Pradesh,Tiruvuru,Karnakoti Anantha Rani,Independent,71,175682,0.0004,13,0
Andhra Pradesh,Nuzvid,Meka Venkata Pratap Apparao,Yuvajana Sramika Rythu Congress Party,101950,200547,0.5084,1,1
Andhra Pradesh,Nuzvid,Muddaraboina Venkateswararao.,Telugu Desam,85740,200547,0.4275,2,0
Andhra Pradesh,Nuzvid,Basava Vaykunta Venkata Bhaskara Rao,Janasena Party,5464,200547,0.0272,3,0
Andhra Pradesh,Nuzvid,NOTA,None of the Above,2247,200547,0.0112,4,0
Andhra Pradesh,Nuzvid,B.D. Ravi kumar,Indian National Congress,2123,200547,0.0106,5,0
Andhra Pradesh,Nuzvid,Bommareddy Venkata Naga Chandrareddy,Bharatiya Janata Party,1927,200547,0.0096,6,0
Andhra Pradesh,Nuzvid,Kappareddy Praveen kumar,Ambedkar National Congress,241,200547,0.0012,7,0
Andhra Pradesh,Nuzvid,Somu Venkata Siva Purna Chandrarao,Independent,238,200547,0.0012,8,0
Andhra Pradesh,Nuzvid,Anne. Vanaja.,Independent,188,200547,0.0009,9,0
Andhra Pradesh,Nuzvid,Duriseti. Ashok Kumar,Independent,170,200547,0.0008,10,0
Andhra Pradesh,Nuzvid,Prathipati Ambedkar,Republican Party of India,138,200547,0.0007,11,0
Andhra Pradesh,Nuzvid,Khambhampati Poorna Chandrarao,Pyramid Party of India,121,200547,0.0006,12,0
Andhra Pradesh,Gannavaram,Vamsi Vallabhaneni,Telugu Desam,103881,220718,0.4707,1,1
Andhra Pradesh,Gannavaram,Yarlagadda Venkatarao,Yuvajana Sramika Rythu Congress Party,103043,220718,0.4669,2,0
Andhra Pradesh,Gannavaram,Afsar Syed,Communist Party of India,6675,220718,0.0302,3,0
Andhra Pradesh,Gannavaram,Veera Bhadra Prasad Sunkara,Indian National Congress,1823,220718,0.0083,4,0
Andhra Pradesh,Gannavaram,NOTA,None of the Above,1818,220718,0.0082,5,0
Andhra Pradesh,Gannavaram,Addanki Amos,Dalita Bahujana Party,1048,220718,0.0047,6,0
Andhra Pradesh,Gannavaram,Damarla Koteswararao,Bharatiya Janata Party,1014,220718,0.0046,7,0
Andhra Pradesh,Gannavaram,Surapaneni Ramakrishna,Independent,267,220718,0.0012,8,0
Andhra Pradesh,Gannavaram,Sudheer Kumar Gudapati,Independent,249,220718,0.0011,9,0
Andhra Pradesh,Gannavaram,Ajay Kumar Ghosh Annam,Praja Party,213,220718,0.001,10,0
Andhra Pradesh,Gannavaram,Kolli Brahmarao,Independent,191,220718,0.0009,11,0
Andhra Pradesh,Gannavaram,Yarlagadda Venkataramaiah Chowdary,Praja Shanthi Party,158,220718,0.0007,12,0
Andhra Pradesh,Gannavaram,Changantipati Gandhi,Pyramid Party of India,129,220718,0.0006,13,0
Andhra Pradesh,Gannavaram,Kalaparthi Bhaskararao,Independent,118,220718,0.0005,14,0
Andhra Pradesh,Gannavaram,Dasari Bhagyalakshmi,Mundadugu Praja Party,91,220718,0.0004,15,0
Andhra Pradesh,Gudivada,KODALI SRI VENKATESWARA RAO,Yuvajana Sramika Rythu Congress Party,89833,167902,0.535,1,1
Andhra Pradesh,Gudivada,AVINASH DEVINENI,Telugu Desam,70354,167902,0.419,2,0
Andhra Pradesh,Gudivada,NOTA,None of the Above,3285,167902,0.0196,3,0
Andhra Pradesh,Gudivada,SISTLA DATTATREYULU,Indian National Congress,1401,167902,0.0083,4,0
Andhra Pradesh,Gudivada,GUTTIKONDA SRI RAJA BABU,Bharatiya Janata Party,1212,167902,0.0072,5,0
Andhra Pradesh,Gudivada,ESSAKU MADDALI,Independent,511,167902,0.003,6,0
Andhra Pradesh,Gudivada,AVINASH GEDALA,Independent,310,167902,0.0018,7,0
Andhra Pradesh,Gudivada,VENKATESWARA RAO KODALI,Praja Shanthi Party,242,167902,0.0014,8,0
Andhra Pradesh,Gudivada,GUNDAPANENI RAJAKUMARI,Pyramid Party of India,222,167902,0.0013,9,0
Andhra Pradesh,Gudivada,BOYINA BOYINA SRI SIVA VENKATA SATYANARAYANA,Independent,167,167902,0.001,10,0
Andhra Pradesh,Gudivada,AMBEDKAR GUNDABATHINA,Independent,145,167902,0.0009,11,0
Andhra Pradesh,Gudivada,NOOR AHAMED,Independent,111,167902,0.0007,12,0
Andhra Pradesh,Gudivada,NAGARAJU VADDADI,Independent,109,167902,0.0006,13,0
Andhra Pradesh,Kaikalur,DULAM NAGESWARA RAO,Yuvajana Sramika Rythu Congress Party,82128,171772,0.4781,1,1
Andhra Pradesh,Kaikalur,JAYAMANGALA VENKATA RAMANA,Telugu Desam,72771,171772,0.4236,2,0
Andhra Pradesh,Kaikalur,Busanaboyina Venkateswara Rao,Janasena Party,10738,171772,0.0625,3,0
Andhra Pradesh,Kaikalur,KEERTHI VENKATA RAMAPRASAD,Bharatiya Janata Party,1701,171772,0.0099,4,0
Andhra Pradesh,Kaikalur,NOTA,None of the Above,1529,171772,0.0089,5,0
Andhra Pradesh,Kaikalur,NUTHULAPATI PETER PAUL PRASAD,Indian National Congress,1461,171772,0.0085,6,0
Andhra Pradesh,Kaikalur,VEERABATTINA SUVARNA RAJU,Independent,255,171772,0.0015,7,0
Andhra Pradesh,Kaikalur,SONTI KUMARA SWAMY,Independent,193,171772,0.0011,8,0
Andhra Pradesh,Kaikalur,BUSANABOINA SITA ANNAPURNA,Independent,184,171772,0.0011,9,0
Andhra Pradesh,Kaikalur,SADEY DAVID RAJU,Republican Party of India (A),178,171772,0.001,10,0
Andhra Pradesh,Kaikalur,KRISHNA NAGARAJU KOLLIPARA,Independent,162,171772,0.0009,11,0
Andhra Pradesh,Kaikalur,GUTTA BALA PRASUNAMBA,Pyramid Party of India,136,171772,0.0008,12,0
Andhra Pradesh,Kaikalur,ALUMOLU SOMESWARA RAO,Praja Shanthi Party,137,171772,0.0008,13,0
Andhra Pradesh,Kaikalur,GONTHUPULUGU SATISH KUMAR,Independent,117,171772,0.0007,14,0
Andhra Pradesh,Kaikalur,BHUPATHIRAJU RAMESH KUMAR RAJU,Independent,82,171772,0.0005,15,0
Andhra Pradesh,Pedana,JOGI RAMESH,Yuvajana Sramika Rythu Congress Party,61920,145848,0.4246,1,1
Andhra Pradesh,Pedana,KAGITHA KRISHNA PRASAD,Telugu Desam,54081,145848,0.3708,2,0
Andhra Pradesh,Pedana,ANKEM LAKSHMI SRINIVAS,Janasena Party,25733,145848,0.1764,3,0
Andhra Pradesh,Pedana,NOTA,None of the Above,1407,145848,0.0096,4,0
Andhra Pradesh,Pedana,VENKATA RAJU SATTINENI,Indian National Congress,1180,145848,0.0081,5,0
Andhra Pradesh,Pedana,SODESETTI BALAJI RAO,Bharatiya Janata Party,699,145848,0.0048,6,0
Andhra Pradesh,Pedana,CHINTA NAGA RAJU,India Praja Bandhu Party,338,145848,0.0023,7,0
Andhra Pradesh,Pedana,MURTY RAJU KOSANAM,Independent,217,145848,0.0015,8,0
Andhra Pradesh,Pedana,PUPPALA VENKATA SWAMY,Pyramid Party of India,162,145848,0.0011,9,0
Andhra Pradesh,Pedana,MUTYALA VENKATA SWAMI,All India Praja Party,111,145848,0.0008,10,0
Andhra Pradesh,Machilipatnam,PERNI VENKATARAMAIAH (NANI),Yuvajana Sramika Rythu Congress Party,66141,149102,0.4436,1,1
Andhra Pradesh,Machilipatnam,KOLLU RAVINDRA,Telugu Desam,60290,149102,0.4044,2,0
Andhra Pradesh,Machilipatnam,BANDI RAMA KRISHNA,Janasena Party,18807,149102,0.1261,3,0
Andhra Pradesh,Machilipatnam,NOTA,None of the Above,1258,149102,0.0084,4,0
Andhra Pradesh,Machilipatnam,MAHAMMAD DADA SAHEB,Indian National Congress,1219,149102,0.0082,5,0
Andhra Pradesh,Machilipatnam,PANTAM VENKATA GAJENDRA RAO,Bharatiya Janata Party,789,149102,0.0053,6,0
Andhra Pradesh,Machilipatnam,PENTA VEERA VENKATA NAGA MURALIDHAR,Praja Shanthi Party,211,149102,0.0014,7,0
Andhra Pradesh,Machilipatnam,VADLAMUDI SESHA SAI DURGA RAO,Independent,203,149102,0.0014,8,0
Andhra Pradesh,Machilipatnam,VADAPALLI RAGHUNADH,Pyramid Party of India,184,149102,0.0012,9,0
Andhra Pradesh,Avanigadda,RAMESH BABU SIMHADRI,Yuvajana Sramika Rythu Congress Party,78447,184397,0.4254,1,1
Andhra Pradesh,Avanigadda,BUDDHAPRASAD MANDALI,Telugu Desam,57722,184397,0.313,2,0
Andhra Pradesh,Avanigadda,Muttamsetty Krishna Rao,Janasena Party,28556,184397,0.1549,3,0
Andhra Pradesh,Avanigadda,KANTAMNENI RAVI SHANKAR,All India Forward Bloc,13561,184397,0.0735,4,0
Andhra Pradesh,Avanigadda,ANDE SRIRAMA MURTHY,Indian National Congress,2294,184397,0.0124,5,0
Andhra Pradesh,Avanigadda,NOTA,None of the Above,1779,184397,0.0096,6,0
Andhra Pradesh,Avanigadda,G.V. NagaRayalu,Bharatiya Janata Party,631,184397,0.0034,7,0
Andhra Pradesh,Avanigadda,GUDIVAKA. SRIMANNARAYANA,Praja Satta Party,367,184397,0.002,8,0
Andhra Pradesh,Avanigadda,PARASA. NAGAMALLESWARARAO,India Praja Bandhu Party,254,184397,0.0014,9,0
Andhra Pradesh,Avanigadda,Raghavendrarao. Simhadri.,Independent,248,184397,0.0013,10,0
Andhra Pradesh,Avanigadda,Anand Kumar. Ventrapragada,Independent,227,184397,0.0012,11,0
Andhra Pradesh,Avanigadda,VENKATA NANCHARAIAH MUNGARA,Pyramid Party of India,173,184397,0.0009,12,0
Andhra Pradesh,Avanigadda,Kodali Suneela,Independent,138,184397,0.0007,13,0
Andhra Pradesh,Pamarru,Anil Kumar Kaile,Yuvajana Sramika Rythu Congress Party,88547,157691,0.5615,1,1
Andhra Pradesh,Pamarru,Kalpana Uppuleti,Telugu Desam,57674,157691,0.3657,2,0
Andhra Pradesh,Pamarru,Medepalli Jhansi Rani,Bahujan Samaj Party,5574,157691,0.0353,3,0
Andhra Pradesh,Pamarru,NOTA,None of the Above,1934,157691,0.0123,4,0
Andhra Pradesh,Pamarru,Movva Mohana Rao,Indian National Congress,1788,157691,0.0113,5,0
Andhra Pradesh,Pamarru,Valaparla Venkateswara Rao,Bharatiya Janata Party,610,157691,0.0039,6,0
Andhra Pradesh,Pamarru,Gandrapu Ashok Babu,Independent,417,157691,0.0026,7,0
Andhra Pradesh,Pamarru,Mangam Raja Manohar,Independent,249,157691,0.0016,8,0
Andhra Pradesh,Pamarru,Rebba Chandra Rao,Republican Party of India,220,157691,0.0014,9,0
Andhra Pradesh,Pamarru,Doppalapudi Ajay Babu,Independent,212,157691,0.0013,10,0
Andhra Pradesh,Pamarru,Kolluri Benarji,All India Praja Party,165,157691,0.001,11,0
Andhra Pradesh,Pamarru,Arise Krishna Prasad,Independent,160,157691,0.001,12,0
Andhra Pradesh,Pamarru,Badugu Kranthi Kumar,Pyramid Party of India,141,157691,0.0009,13,0
Andhra Pradesh,Penamaluru,KOLUSU PARTHA SARATHY,Yuvajana Sramika Rythu Congress Party,101485,213929,0.4744,1,1
Andhra Pradesh,Penamaluru,Bode Prasad,Telugu Desam,90168,213929,0.4215,2,0
Andhra Pradesh,Penamaluru,LANKA KARUNAKAR DAS,Bahujan Samaj Party,15388,213929,0.0719,3,0
Andhra Pradesh,Penamaluru,LAM THANTIYA KUMARI,Indian National Congress,2176,213929,0.0102,4,0
Andhra Pradesh,Penamaluru,GOPISETTY DURGA PRASAD,Bharatiya Janata Party,1534,213929,0.0072,5,0
Andhra Pradesh,Penamaluru,NOTA,None of the Above,1550,213929,0.0072,6,0
Andhra Pradesh,Penamaluru,KONA VIJAYA BABU,Republican Party of India,320,213929,0.0015,7,0
Andhra Pradesh,Penamaluru,Vemuri Partha Saradhi,Praja Shanthi Party,300,213929,0.0014,8,0
Andhra Pradesh,Penamaluru,SIVA RAMA KRISHNA PRASAD PADAMATA,Independent,262,213929,0.0012,9,0
Andhra Pradesh,Penamaluru,AMBATI SIVANAGA MALLESWARA RAO,All India Jaihind Party,232,213929,0.0011,10,0
Andhra Pradesh,Penamaluru,KOKKIRIGADDA SYAM BABU,National Dalitha Dhal Party,152,213929,0.0007,11,0
Andhra Pradesh,Penamaluru,VALLURU SAMRAJYAM,Pyramid Party of India,158,213929,0.0007,12,0
Andhra Pradesh,Penamaluru,KOLUSU KAMALA LAKSHMI,Independent,109,213929,0.0005,13,0
Andhra Pradesh,Penamaluru,POKALA RAJU,India Praja Bandhu Party,95,213929,0.0004,14,0
Andhra Pradesh,Vijaywada West,Velam Palli Srinivasa Rao,Yuvajana Sramika Rythu Congress Party,58435,153623,0.3804,1,1
Andhra Pradesh,Vijaywada West,Shabana Musarat Khatoon,Telugu Desam,50764,153623,0.3304,2,0
Andhra Pradesh,Vijaywada West,POTHINA VENKATA MAHESH,Janasena Party,22367,153623,0.1456,3,0
Andhra Pradesh,Vijaywada West,KORAADA VIJAYA KUMAR,Independent,12821,153623,0.0835,4,0
Andhra Pradesh,Vijaywada West,Piyush P.Desai,Bharatiya Janata Party,4206,153623,0.0274,5,0
Andhra Pradesh,Vijaywada West,Matta Job Ratna Kumar,Indian National Congress,2261,153623,0.0147,6,0
Andhra Pradesh,Vijaywada West,NOTA,None of the Above,776,153623,0.0051,7,0
Andhra Pradesh,Vijaywada West,Ratnavath Kishore Kumar,Independent,229,153623,0.0015,8,0
Andhra Pradesh,Vijaywada West,TALLURU VENKATA KRISHNA RAO,Praja Shanthi Party,207,153623,0.0013,9,0
Andhra Pradesh,Vijaywada West,Abdul Rawoof,Navarang Congress Party,169,153623,0.0011,10,0
Andhra Pradesh,Vijaywada West,PONDUGULA VENKATA REDDY,Pyramid Party of India,174,153623,0.0011,11,0
Andhra Pradesh,Vijaywada West,Srinivas Konumu,Independent,167,153623,0.0011,12,0
Andhra Pradesh,Vijaywada West,Prasanna (Darling),Independent,158,153623,0.001,13,0
Andhra Pradesh,Vijaywada West,SHAIK SHABASHI,Independent,137,153623,0.0009,14,0
Andhra Pradesh,Vijaywada West,SHAIK ABDUL KAREEM,Indian Union Muslim League,109,153623,0.0007,15,0
Andhra Pradesh,Vijaywada West,Arugolanu Abraham,Independent,103,153623,0.0007,16,0
Andhra Pradesh,Vijaywada West,MOHAMMAD RAFEEQ UR RAHMAN,Independent,109,153623,0.0007,17,0
Andhra Pradesh,Vijaywada West,Koppolu Vijaya Kumar,Jana Jagruti Party,74,153623,0.0005,18,0
Andhra Pradesh,Vijaywada West,KHIZRA BEGUM,Ambedkar National Congress,75,153623,0.0005,19,0
Andhra Pradesh,Vijaywada West,Gudavalli Mery Rani,India Praja Bandhu Party,80,153623,0.0005,20,0
Andhra Pradesh,Vijaywada West,Nagendla Deva Sahayam,All India Forward Bloc,72,153623,0.0005,21,0
Andhra Pradesh,Vijaywada West,CHALUMURI PRABHAKARA RAO,Independent,71,153623,0.0005,22,0
Andhra Pradesh,Vijaywada West,Saragada Venkateswara Reddy,Independent,59,153623,0.0004,23,0
Andhra Pradesh,Vijayawada central,VISHNU VARDHAN MALLADI,Yuvajana Sramika Rythu Congress Party,70721,178013,0.3973,1,1
Andhra Pradesh,Vijayawada central,BONDA UMAMAHESWARA RAO,Telugu Desam,70696,178013,0.3971,2,0
Andhra Pradesh,Vijayawada central,CHIGURUPATI BABURAO,Communist Party of India  (Marxist),29333,178013,0.1648,3,0
Andhra Pradesh,Vijayawada central,SREE SATYA MURTHY VAMARAJU,Bharatiya Janata Party,2567,178013,0.0144,4,0
Andhra Pradesh,Vijayawada central,VALIBOYINA GURUNADHAM,Indian National Congress,2053,178013,0.0115,5,0
Andhra Pradesh,Vijayawada central,NOTA,None of the Above,1016,178013,0.0057,6,0
Andhra Pradesh,Vijayawada central,MALLADI VISHNU VARDHAN,Independent,355,178013,0.002,7,0
Andhra Pradesh,Vijayawada central,KAMBHAMPATI NARASIMHAM,Jana Jagruti Party,196,178013,0.0011,8,0
Andhra Pradesh,Vijayawada central,PEDAPATI CHANDRA SEKHAR,Independent,191,178013,0.0011,9,0
Andhra Pradesh,Vijayawada central,CHINTHALACHERUVU HEMALATHA,National Dalitha Dhal Party,128,178013,0.0007,10,0
Andhra Pradesh,Vijayawada central,DILLI KANAKA DURGA,Pyramid Party of India,131,178013,0.0007,11,0
Andhra Pradesh,Vijayawada central,KOLLIPARA NAVIN KUMAR,Mundadugu Praja Party,100,178013,0.0006,12,0
Andhra Pradesh,Vijayawada central,PEDDI SRINIVASA RAO,Independent,102,178013,0.0006,13,0
Andhra Pradesh,Vijayawada central,SHAIK SADDAM HUSSAIN,Indian Union Muslim League,95,178013,0.0005,14,0
Andhra Pradesh,Vijayawada central,GONDESI UMAMAHESWARA REDDY,Independent,88,178013,0.0005,15,0
Andhra Pradesh,Vijayawada central,SUSARLA VENKATA PRASAD RAVI TEJA,Independent,93,178013,0.0005,16,0
Andhra Pradesh,Vijayawada central,DASYAM SRINIVASA NAGESWARA VARA PRASAD BABU,Jana Vaahini Party,77,178013,0.0004,17,0
Andhra Pradesh,Vijayawada central,ARZA VENKATA VIJAYA KRISHNA VYSHALI,Vidhyardhula Mahilala Raithula Mahasena Party,71,178013,0.0004,18,0
Andhra Pradesh,Vijayawada East,Gadde Rama Mohan,Telugu Desam,82990,186923,0.444,1,1
Andhra Pradesh,Vijayawada East,Boppana Bhava Kumar,Yuvajana Sramika Rythu Congress Party,67826,186923,0.3629,2,0
Andhra Pradesh,Vijayawada East,Battina Ramu,Janasena Party,30137,186923,0.1612,3,0
Andhra Pradesh,Vijayawada East,Narendra Vangaveeti,Bharatiya Janata Party,2102,186923,0.0112,4,0
Andhra Pradesh,Vijayawada East,Ponugupati Nancharayya,Indian National Congress,1881,186923,0.0101,5,0
Andhra Pradesh,Vijayawada East,NOTA,None of the Above,1063,186923,0.0057,6,0
Andhra Pradesh,Vijayawada East,Arza Dileep Chaitanya,Vidhyardhula Mahilala Raithula Mahasena Party,218,186923,0.0012,7,0
Andhra Pradesh,Vijayawada East,Tammisetty Chakravathy,Independent,159,186923,0.0009,8,0
Andhra Pradesh,Vijayawada East,Jada Sravan Kumar,Mundadugu Praja Party,136,186923,0.0007,9,0
Andhra Pradesh,Vijayawada East,Avinash Siddela,Praja Shanthi Party,113,186923,0.0006,10,0
Andhra Pradesh,Vijayawada East,Chekuri Pavan Varma,Pyramid Party of India,111,186923,0.0006,11,0
Andhra Pradesh,Vijayawada East,Sundar Rajanikanth Pulavarthi,Navarang Congress Party,96,186923,0.0005,12,0
Andhra Pradesh,Vijayawada East,Siva Kumar.B,Independent,91,186923,0.0005,13,0
Andhra Pradesh,Mylavaram,VASANTHA VENKATA KRISHNA PRASAD,Yuvajana Sramika Rythu Congress Party,114940,232500,0.4944,1,1
Andhra Pradesh,Mylavaram,UMA MAHESWARARAO DEVINENI,Telugu Desam,102287,232500,0.4399,2,0
Andhra Pradesh,Mylavaram,AKKALA RAMA MOHANRAO (GANDHI),Janasena Party,8716,232500,0.0375,3,0
Andhra Pradesh,Mylavaram,BORRA KIRAN,Indian National Congress,1895,232500,0.0082,4,0
Andhra Pradesh,Mylavaram,BALA KOTESWARARAO NUTULAPATI,Bharatiya Janata Party,1264,232500,0.0054,5,0
Andhra Pradesh,Mylavaram,NOTA,None of the Above,815,232500,0.0035,6,0
Andhra Pradesh,Mylavaram,VENKATA RAMARAO. GARIMELLA,Independent,721,232500,0.0031,7,0
Andhra Pradesh,Mylavaram,VALLABHANENI. NAGA PAVAN KUMAR (NANI),Independent,535,232500,0.0023,8,0
Andhra Pradesh,Mylavaram,RAYALA NARASIMHA RAO,Independent,292,232500,0.0013,9,0
Andhra Pradesh,Mylavaram,SHAIK. SHAREEF,Independent,196,232500,0.0008,10,0
Andhra Pradesh,Mylavaram,VENKATA KRISHNA RAO BOGOLU,Praja Shanthi Party,129,232500,0.0006,11,0
Andhra Pradesh,Mylavaram,MAGANTI VENKATA RAMA RAO,Independent,143,232500,0.0006,12,0
Andhra Pradesh,Mylavaram,MANDAVA SUBBARAO,Independent,124,232500,0.0005,13,0
Andhra Pradesh,Mylavaram,NAGARAJU GUDIWADA,Pyramid Party of India,92,232500,0.0004,14,0
Andhra Pradesh,Mylavaram,ERRAGUNTA RAJA RAO,India Praja Bandhu Party,96,232500,0.0004,15,0
Andhra Pradesh,Mylavaram,KRISHNA PRASAD PONNAGANTI,Independent,63,232500,0.0003,16,0
Andhra Pradesh,Mylavaram,KOLLI SAIDA RAO,Independent,67,232500,0.0003,17,0
Andhra Pradesh,Mylavaram,PRATHI SAI DASARADHI,Independent,73,232500,0.0003,18,0
Andhra Pradesh,Mylavaram,PERAM SIVA NAGESWARARAO,Republican Party of India (A),52,232500,0.0002,19,0
Andhra Pradesh,Nandigama,MONDITOKA JAGAN MOHANA RAO,Yuvajana Sramika Rythu Congress Party,87493,170474,0.5132,1,1
Andhra Pradesh,Nandigama,Tangirala Sowmya,Telugu Desam,76612,170474,0.4494,2,0
Andhra Pradesh,Nandigama,Batchalakoor. Pushapa Raju,Bahujan Samaj Party,2753,170474,0.0161,3,0
Andhra Pradesh,Nandigama,VELPULA PARAMESWARARAO,Indian National Congress,1247,170474,0.0073,4,0
Andhra Pradesh,Nandigama,NOTA,None of the Above,1026,170474,0.006,5,0
Andhra Pradesh,Nandigama,Jangam Sunil Raju.,Bharatiya Janata Party,782,170474,0.0046,6,0
Andhra Pradesh,Nandigama,DONTAMALA NAYANA BABU,India Praja Bandhu Party,175,170474,0.001,7,0
Andhra Pradesh,Nandigama,BONDALA. RAMA KRISHNA,Independent,173,170474,0.001,8,0
Andhra Pradesh,Nandigama,TANGIRALA . SHAILAJA,Independent,127,170474,0.0007,9,0
Andhra Pradesh,Nandigama,KUNDETI MANGAMMA,Pyramid Party of India,86,170474,0.0005,10,0
Andhra Pradesh,Jaggayyapeta,UDAYABHANU SAMINENI,Yuvajana Sramika Rythu Congress Party,87965,176115,0.4995,1,1
Andhra Pradesh,Jaggayyapeta,RAJAGOPAL SREERAM,Telugu Desam,83187,176115,0.4723,2,0
Andhra Pradesh,Jaggayyapeta,VENKATA RAMANA KUMAR DHARANIKOTA,Janasena Party,1316,176115,0.0075,3,0
Andhra Pradesh,Jaggayyapeta,APPARAO KARNATI,Indian National Congress,1253,176115,0.0071,4,0
Andhra Pradesh,Jaggayyapeta,NOTA,None of the Above,1039,176115,0.0059,5,0
